FSTATE,FCOUNTY,FPLACE,FIPS_ST,FIPS_COUNTY,FIPS,ORI9,ORI7,NAME,UA,STATENAME,COUNTYNAME,UANAME,PARTOF,AGCYTYPE,SUBTYPE1,SUBTYPE2,GOVID,LG_NAME,ADDRESS_NAME,ADDRESS_STR1,ADDRESS_STR2,ADDRESS_CITY,ADDRESS_STATE,ADDRESS_ZIP,REPORT_FLAG,CSLLEA08_ID,LEMAS_ID,U_STATENO,U_CNTY,U_POPGRP,U_TPOP,LG_POPULATION,YEAR,HOMICIDES,HOMICIDES_ASIAN,HOMICIDES_BLACK,HOMICIDES_HISPANIC,HOMICIDES_NATIVE,HOMICIDES_PACIFIC,HOMICIDES_UNKNOWN,HOMICIDES_WHITE,POPULATION,MALE_OFFICERS,FEMALE_OFFICERS,OFFICERS,OFFICER_RATE,CENSUS_POPULATION,BELOW_POVERTY,BLACK_POPULATION,NATIVE_POPULATION,ASIAN_POPULATION,HISPANIC_POPULATION,WHITE_POPULATION,LAND_AREA
6,23,2476,6,23,6023,CA0120100,CA01201,ARCATA POLICE DEPARTMENT,2926,CALIFORNIA,HUMBOLDT,"Arcata-McKinleyville, CA Urban Cluster",0,0,888,888,52012001,ARCATA CITY,ARCATA POLICE DEPARTMENT,736 F STREET,NA,ARCATA,CA,95521,1,13787570,-1,4,12,5,17408,17231,2013,0,0,0,0,0,0,0,0,17408,24,2,26,15,16191,6057,417,258,360,2192,12150,23560897
6,23,7162,6,23,6023,CA0120200,CA01202,BLUE LAKE PD,-1,CALIFORNIA,HUMBOLDT,_Not a Census place,0,0,888,888,52012002,BLUE LAKE CITY,BLUE LAKE POLICE DEPARTMENT,NA,NA,BLUE LAKE,CA,95525,1,-1,520120020260100,4,12,7,1267,1253,2013,0,0,0,0,0,0,0,0,1267,4,0,4,32,981,182,0,44,13,58,800,1533207
6,23,23042,6,23,6023,CA0120300,CA01203,EUREKA POLICE DEPARTMENT,28198,CALIFORNIA,HUMBOLDT,"Eureka, CA Urban Cluster",0,0,888,888,52012003,EUREKA CITY,EUREKA POLICE DEPARTMENT,"604 ""C"" STREET",NA,EUREKA,CA,95501,1,13093100,-1,4,12,4,27469,27191,2013,0,0,0,0,0,0,0,0,27469,47,3,50,18,26506,5906,552,614,2096,3352,18588,24304873
6,23,23910,6,23,6023,CA0120400,CA01204,FERNDALE POLICE DEPARTMENT,-1,CALIFORNIA,HUMBOLDT,_Not a Census place,0,0,888,888,52012004,FERNDALE CITY,FERNDALE POLICE DEPARTMENT,P.O. BOX 1096,NA,FERNDALE,CA,95536,1,13305630,520120040260100,4,12,7,1385,1371,2013,0,0,0,0,0,0,0,0,1385,3,1,4,29,1348,163,0,12,34,67,1209,2658921
6,23,25296,6,23,6023,CA0120500,CA01205,FORTUNA POLICE DEPARTMENT,30979,CALIFORNIA,HUMBOLDT,"Fortuna, CA Urban Cluster",0,0,888,888,52012005,FORTUNA CITY,FORTUNA POLICE DEPARTMENT,621 11TH STREET,NA,FORTUNA,CA,95540,1,13297620,520120050260100,4,12,5,12050,11926,2013,0,0,0,0,0,0,0,0,12050,15,0,15,12,11997,2020,69,364,36,2447,8662,12549110
6,23,60900,6,23,6023,CA0120700,CA01207,RIO DELL POLICE DEPARTMENT,75043,CALIFORNIA,HUMBOLDT,"Rio Dell, CA Urban Cluster",0,0,888,888,52012701,RIO DELL CITY,RIO DELL POLICE DEPARTMENT,675 WILDWOOD AVENUE,NA,RIO DELL,CA,95562,1,13740570,-1,4,12,6,3403,3368,2013,0,0,0,0,0,0,0,0,3403,5,0,5,15,3360,306,11,132,52,203,2863,5910342
6,23,80448,6,23,6023,CA0120600,CA01206,TRINIDAD POLICE DEPARTMENT,-1,CALIFORNIA,HUMBOLDT,_Not a Census place,0,0,888,888,52012006,TRINIDAD CITY,TRINIDAD POLICE DEPARTMENT,463 TRINITY STREET,PO BOX 390,TRINIDAD,CA,95570,1,13978390,520120060260100,4,12,7,370,367,2013,0,0,0,0,0,0,0,0,370,2,0,2,54,272,42,0,25,6,16,211,1255210
6,25,8058,6,25,6025,CA0130100,CA01301,BRAWLEY POLICE DEPARTMENT,9730,CALIFORNIA,IMPERIAL,"Brawley, CA Urban Cluster",0,0,888,888,52013001,BRAWLEY CITY,BRAWLEY POLICE DEPARTMENT,351 MAIN STREET,NA,BRAWLEY,CA,92227,1,13984390,-1,4,13,4,25570,24953,2013,0,0,0,0,0,0,0,0,25570,30,3,33,13,25887,8228,473,151,237,21436,3238,19895044
6,25,9710,6,25,6025,CA0130200,CA01302,CALEXICO POLICE DEPARTMENT,26416,CALIFORNIA,IMPERIAL,"El Centro--Calexico, CA Urbanized Area",0,0,888,888,52013002,CALEXICO CITY,CALEXICO POLICE DEPARTMENT,420 EAST 5TH STREET,NA,CALEXICO,CA,92231,1,11181760,-1,4,13,4,39527,38572,2013,0,0,0,0,0,0,0,0,39527,37,1,38,10,39740,9964,143,65,246,38861,487,21733155
6,25,9878,6,25,6025,CA0130300,CA01303,CALIPATRIA POLICE DEPARTMENT,12592,CALIFORNIA,IMPERIAL,"Calipatria, CA Urban Cluster",0,0,888,888,52013003,CALIPATRIA CITY,CALIPATRIA POLICE DEPARTMENT,125 N PARK AVE,NA,CALIPATRIA,CA,92233,1,13909690,-1,4,13,6,7831,7705,2013,0,0,0,0,0,0,0,0,7831,4,1,5,6,3434,1109,298,0,0,2876,199,9623998
6,25,21782,6,25,6025,CA0130400,CA01304,EL CENTRO POLICE DEPARTMENT,26416,CALIFORNIA,IMPERIAL,"El Centro--Calexico, CA Urbanized Area",0,0,888,888,52013004,EL CENTRO CITY,EL CENTRO POLICE DEPARTMENT,150 N. 11TH STREET,NA,EL CENTRO,CA,92243,1,13747870,520130040260100,4,13,4,43643,42598,2013,0,0,0,0,0,0,0,0,43643,48,2,50,11,43372,10668,881,257,944,37519,3904,28699679
6,25,36280,6,25,6025,CA0130600,CA01306,IMPERIAL POLICE DEPARTMENT,26416,CALIFORNIA,IMPERIAL,"El Centro--Calexico, CA Urbanized Area",0,0,888,888,52013006,IMPERIAL CITY,IMPERIAL POLICE DEPARTMENT,424 S. IMPERIAL AVENUE,NA,IMPERIAL,CA,92251,1,13535350,520130060260100,4,13,5,15126,14758,2013,0,0,0,0,0,0,0,0,15126,15,0,15,10,17144,1068,289,117,512,13222,2918,15168207
6,25,84606,6,25,6025,CA0130700,CA01307,WESTMORLAND POLICE DEPARTMENT,-1,CALIFORNIA,IMPERIAL,_Not a Census place,0,0,888,888,52013007,WESTMORLAND CITY,WESTMORLAND POLICE DEPARTMENT,355 SOUTH CENTER,NA,WESTMORLAND,CA,92281,1,13256120,-1,4,13,7,2282,2225,2013,0,0,0,0,0,0,0,0,2282,5,0,5,22,2643,941,101,28,9,2189,242,1528680
6,27,6798,6,27,6027,CA0140100,CA01401,BISHOP POLICE DEPARTMENT,7840,CALIFORNIA,INYO,"Bishop, CA Urban Cluster",0,0,888,888,52014001,BISHOP CITY,BISHOP POLICE DEPARTMENT,207 WEST LINE STREET,NA,BISHOP,CA,93514,1,13477140,520140010260100,4,14,6,3900,3879,2013,0,0,0,0,0,0,0,0,3900,12,0,12,31,3693,394,28,14,97,1029,2438,4827168
6,29,2924,6,29,6029,CA0150100,CA01501,ARVIN POLICE DEPARTMENT,3250,CALIFORNIA,KERN,"Arvin, CA Urban Cluster",0,0,888,888,52015502,ARVIN CITY,ARVIN POLICE DEPARTMENT,P.O. BOX 156,NA,ARVIN,CA,93203,1,13617560,-1,4,15,5,19761,19304,2013,0,0,0,0,0,0,0,0,19761,16,2,18,9,20833,5862,232,34,21,19624,980,12482061
6,29,3526,6,29,6029,CA0150200,CA01502,BAKERSFIELD POLICE DEPARTMENT,4681,CALIFORNIA,KERN,"Bakersfield, CA Urbanized Area",0,0,888,888,52015001,BAKERSFIELD CITY,BAKERSFIELD POLICE DEPARTMENT,1601 TRUXTUN AVENUE,NA,BAKERSFIELD,CA,93301,1,13959390,520150010260100,4,15,NA,355696,347483,2013,5,1,0,3,0,0,0,1,355696,327,20,347,10,372198,68724,27265,3944,27294,185115,124238,368204317
6,29,4734,6,29,6029,CA0151500,CA01515,BEAR VALLEY POLICE DEPARTMENT,-1,CALIFORNIA,KERN,_Not a Census place,0,0,888,888,54015902,BEAR VALLEY COMMUNITY SERVICES DISTRICT,BEAR VALLEY POLICE DEPARTMENT,25101 BEAR VALLEY ROAD,NA,TEHACHAPI,CA,93561,1,13017700,-1,4,15,6,5282,999999999,2013,1,0,0,0,0,0,0,1,5282,7,1,8,15,5398,524,71,0,187,533,4538,107445359
6,29,9780,6,29,6029,CA0151100,CA01511,CALIFORNIA CITY POLICE DEPARTMENT,12565,CALIFORNIA,KERN,"California City, CA Urban Cluster",0,0,888,888,52015702,CALIFORNIA CITY CITY,CALIFORNIA CITY POLICE DEPARTMENT,21130 HACIENDA BOULEVARD,NA,CALIFORNIA CITY,CA,93505,1,11166220,520157020260100,4,15,5,14460,14120,2013,0,0,0,0,0,0,0,0,14460,14,0,14,10,11138,3193,2870,198,403,3133,4449,527121632
6,29,18394,6,29,6029,CA0150300,CA01503,DELANO POLICE DEPARTMENT,22987,CALIFORNIA,KERN,"Delano, CA Urbanized Area",0,0,888,888,52015002,DELANO CITY,DELANO POLICE DEPARTMENT,P.O. BOX 218,NA,DELANO,CA,93216,1,13524750,-1,4,15,3,54318,53041,2013,1,0,0,1,0,0,0,0,54318,40,2,42,8,44020,10784,271,363,6227,36175,1299,37044413
6,29,44826,6,29,6029,CA0150500,CA01505,MCFARLAND POLICE DEPT,52552,CALIFORNIA,KERN,"McFarland, CA Urban Cluster",0,0,888,888,52015501,MCFARLAND CITY,MCFARLAND POLICE DEPT,401 W KERN AVE,NA,MCFARLAND,CA,93250,1,-1,-1,4,15,5,13010,12707,2013,0,0,0,0,0,0,0,0,13010,11,0,11,8,13284,4882,11,29,0,12998,276,6910217
6,29,45736,6,29,6029,CA0150400,CA01504,MARICOPA PD,-1,CALIFORNIA,KERN,_Not a Census place,0,0,888,888,52015003,MARICOPA CITY,MARICOPA POLICE DEPARTMENT,NA,NA,MARICOPA,CA,93252,1,-1,-1,4,15,7,1181,1154,2013,0,0,0,0,0,0,0,0,1181,6,0,6,51,1175,414,0,25,0,433,671,3889610
6,29,60704,6,29,6029,CA0150600,CA01506,RIDGECREST POLICE DEPARTMENT,74827,CALIFORNIA,KERN,"Ridgecrest, CA Urban Cluster",0,0,888,888,52015701,RIDGECREST CITY,RIDGECREST POLICE DEPARTMENT,100 W. CALIFORNIA AVENUE,NA,RIDGECREST,CA,93555,1,13951790,-1,4,15,4,28273,27616,2013,0,0,0,0,0,0,0,0,28273,29,2,31,11,28387,3987,1137,280,1983,5559,18619,53783330
6,29,71106,6,29,6029,CA0150700,CA01507,SHAFTER POLICE DEPARTMENT,80929,CALIFORNIA,KERN,"Shafter, CA Urban Cluster",0,0,888,888,52015004,SHAFTER CITY,SHAFTER POLICE DEPARTMENT,201 CENTRAL VALLEY HIGHWAY,NA,SHAFTER,CA,93263,1,13165510,520150040260100,4,15,5,17391,16988,2013,0,0,0,0,0,0,0,0,17391,18,2,20,12,18293,4677,201,18,88,15665,2331,72376207
6,29,73868,6,29,6029,CA0151400,CA01514,STALLION SPRINGS POLICE DEPARTMENT,-1,CALIFORNIA,KERN,_Not a Census place,0,0,888,888,52015006,STALLION SPRINGS CMTY SERV DT,STALLION SPRINGS POLICE DEPARTMENT,28500 STALLION SPRINGS DRIVE,NA,TEHACHAPI,CA,93561,1,13823780,-1,4,15,6,2540,999999999,2013,0,0,0,0,0,0,0,0,2540,3,0,3,12,3625,658,0,50,49,678,2792,42550745
6,29,77574,6,29,6029,CA0150800,CA01508,TAFT POLICE DEPARTMENT,86329,CALIFORNIA,KERN,"Taft, CA Urban Cluster",0,0,888,888,52015005,TAFT CITY,TAFT POLICE DEPARTMENT,320 COMMERCE WAY,NA,TAFT,CA,93268,1,13944290,520150050260200,4,15,6,9552,9327,2013,0,0,0,0,0,0,0,0,9552,9,0,9,9,7787,1909,22,0,279,1923,5358,39142659
6,29,78092,6,29,6029,CA0150900,CA01509,TEHACHAPI POLICE DEPARTMENT,86869,CALIFORNIA,KERN,"Tehachapi--Golden Hills, CA Urban Cluster",0,0,888,888,52015006,TEHACHAPI CITY,TEHACHAPI POLICE DEPARTMENT,129 EAST F STREET,NA,TEHACHAPI,CA,93561,1,13933190,-1,4,15,5,14766,14414,2013,0,0,0,0,0,0,0,0,14766,12,2,14,9,8574,1914,530,52,148,2523,5101,25573332
6,29,83542,6,29,6029,CA0151000,CA01510,WASCO PD,92161,CALIFORNIA,KERN,"Wasco, CA Urban Cluster",0,0,888,888,52015007,WASCO CITY,WASCO POLICE DEPARTMENT,NA,NA,WASCO,CA,93280,2,-1,-1,4,15,4,26170,25545,2013,0,0,0,0,0,0,0,0,26170,15,1,16,6,21205,4864,546,177,115,18829,1588,24412799
6,31,3302,6,31,6031,CA0160700,CA01607,AVENAL POLICE DEPARTMENT,4465,CALIFORNIA,KINGS,"Avenal, CA Urban Cluster",0,0,888,888,52016601,AVENAL CITY,C/O SHERIFF KINGS COUNTY,NA,NA,HANFORD,CA,93230,1,-1,-1,4,16,5,15704,15505,2013,0,0,0,0,0,0,0,0,15704,12,3,15,10,9567,3170,158,0,7,8837,692,50302322
6,31,16224,6,31,6031,CA0160100,CA01601,CORCORAN POLICE DEPARTMENT,20044,CALIFORNIA,KINGS,"Corcoran, CA Urban Cluster",0,0,888,888,52016001,CORCORAN CITY,CORCORAN POLICE DEPARTMENT,1031 CHITTENDEN AVENUE,NA,CORCORAN,CA,93212,1,13007200,520160010260100,4,16,4,25119,24813,2013,0,0,0,0,0,0,0,0,25119,16,2,18,7,13082,4862,492,119,1,10455,2005,19338460
6,31,31960,6,31,6031,CA0160200,CA01602,HANFORD POLICE DEPARTMENT,36703,CALIFORNIA,KINGS,"Hanford, CA Urbanized Area",0,0,888,888,52016002,HANFORD CITY,HANFORD POLICE DEPARTMENT,425 NORTH IRWIN STREET,NA,HANFORD,CA,93230,1,13846680,520160020260100,4,16,3,54787,53967,2013,0,0,0,0,0,0,0,0,54787,46,4,50,9,55468,9976,2882,371,2861,27649,20675,42966088
6,31,41152,6,31,6031,CA0160300,CA01603,LEMOORE POLICE DEPARTMENT,36703,CALIFORNIA,KINGS,"Hanford, CA Urbanized Area",0,0,888,888,52016003,LEMOORE CITY,LEMOORE POLICE DEPARTMENT,657 FOX STREET,NA,LEMOORE,CA,93245,1,13454940,-1,4,16,5,24904,24531,2013,0,0,0,0,0,0,0,0,24904,26,3,29,12,25667,4412,1472,430,2018,11576,9505,22057955
6,33,13945,6,33,6033,CA0170200,CA01702,CLEARLAKE POLICE DEPARTMENT,17479,CALIFORNIA,LAKE,"Clearlake, CA Urban Cluster",0,0,888,888,52017601,CLEARLAKE CITY,CLEARLAKE POLICE DEPARTMENT,14050 OLYMPIC DRIVE,NA,CLEARLAKE,CA,95422,1,11620500,520176010200100,4,17,5,15311,15250,2013,0,0,0,0,0,0,0,0,15311,19,2,21,14,15135,5167,778,703,24,4445,9105,26233883
6,33,39710,6,33,6033,CA0170100,CA01701,LAKEPORT POLICE DEPARTMENT,47071,CALIFORNIA,LAKE,"Lakeport, CA Urban Cluster",0,0,888,888,52017001,LAKEPORT CITY,LAKEPORT POLICE DEPARTMENT,916 N. FORBES ST.,NA,LAKEPORT,CA,95453,1,13846280,520170010260100,4,17,6,4772,4753,2013,0,0,0,0,0,0,0,0,4772,9,0,9,19,4699,786,24,187,215,956,3222,7920185
6,35,77364,6,35,6035,CA0180100,CA01801,SUSANVILLE POLICE DEPARTMENT,85870,CALIFORNIA,LASSEN,"Susanville, CA Urban Cluster",0,0,888,888,52018001,SUSANVILLE CITY,SUSANVILLE POLICE DEPARTMENT,1801 MAIN STREET,NA,SUSANVILLE,CA,96130,1,13765070,-1,4,18,5,17849,17947,2013,0,0,0,0,0,0,0,0,17849,15,0,15,8,6824,1355,53,200,59,694,5420,20541341
6,37,884,6,37,6037,CA0190100,CA01901,ALHAMBRA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019001,ALHAMBRA CITY,ALHAMBRA POLICE DEPARTMENT,211 S. FIRST STREET,NA,ALHAMBRA,CA,91801,1,13518750,520190010260100,4,19,3,84469,83089,2013,1,1,0,0,0,0,0,0,84469,73,9,82,10,84191,11782,1730,396,43194,30331,7478,19763007
6,37,2462,6,37,6037,CA0190200,CA01902,ARCADIA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019002,ARCADIA CITY,ARCADIA POLICE DEPARTMENT,250 W. HUNTINGTON DRIVE,NA,ARCADIA,CA,91007,1,13765870,-1,4,19,3,57295,56364,2013,0,0,0,0,0,0,0,0,57295,63,2,65,11,57850,5479,960,167,35286,7007,12639,28296073
6,37,3386,6,37,6037,CA0190500,CA01905,AZUSA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019004,AZUSA CITY,AZUSA POLICE DEPARTMENT,725 N. ALAMEDA AVENUE,NA,AZUSA,CA,91702,1,13264920,-1,4,19,4,47111,46361,2013,0,0,0,0,0,0,0,0,47111,55,5,60,13,44076,6622,1334,544,5475,30380,6329,25009844
6,37,3666,6,37,6037,CA0190600,CA01906,BALDWIN PARK POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019005,BALDWIN PARK CITY,BALDWIN PARK POLICE DEPARTMENT,14403 EAST PACIFIC AVENUE,NA,BALDWIN PARK,CA,91706,1,13039400,520190050260200,4,19,3,76644,75390,2013,0,0,0,0,0,0,0,0,76644,64,4,68,9,75728,10638,1638,1060,14488,56255,2899,17174466
6,37,4870,6,37,6037,CA0190700,CA01907,BELL POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019006,BELL CITY,BELL POLICE DEPARTMENT,6326 PINE AVENUE,NA,BELL,CA,90201,1,13682260,520190060260100,4,19,4,36062,35477,2013,0,0,0,0,0,0,0,0,36062,24,3,27,7,35670,8522,514,205,273,32775,1919,6476268
6,37,4982,6,37,6037,CA0190800,CA01908,BELLFLOWER PD,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019501,BELLFLOWER CITY,C/O SHERIFF LOS ANGELES COUNTY,NA,NA,MONTEREY PARK,CA,91754,1,-1,-1,4,19,3,77886,76616,2013,0,0,0,0,0,0,0,0,77886,1,0,1,0,77027,10650,9748,331,9826,43013,12502,15843089
6,37,4996,6,37,6037,CA0190900,CA01909,BELL GARDENS POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019518,BELL GARDENS CITY,BELL GARDENS POLICE DEPARTMENT,7100 S. GARFIELD AVENUE,NA,BELL GARDENS,CA,90201,1,13236220,520195180260100,4,19,4,42769,42072,2013,0,0,0,0,0,0,0,0,42769,45,3,48,11,42230,12622,295,121,357,40531,1057,6367644
6,37,6308,6,37,6037,CA0191000,CA01910,BEVERLY HILLS POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019007,BEVERLY HILLS CITY,BEVERLY HILLS POLICE DEPARTMENT,464 NORTH REXFORD DRIVE,NA,BEVERLY HILLS,CA,90210,1,13032700,520190070260100,4,19,4,34677,34109,2013,0,0,0,0,0,0,0,0,34677,101,10,111,32,34310,3253,569,49,3272,2135,26616,14784012
6,37,8954,6,37,6037,CA0191200,CA01912,BURBANK POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019008,BURBANK CITY,BURBANK POLICE DEPARTMENT,200 N. THIRD ST.,NA,BURBANK,CA,91502,1,13280220,520190080250100,4,19,2,105057,103340,2013,0,0,0,0,0,0,0,0,105057,138,15,153,15,103799,11250,2845,695,13046,24640,58903,44913134
6,37,13756,6,37,6037,CA0191300,CA01913,CLAREMONT POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019009,CLAREMONT CITY,CLAREMONT POLICE DEPARTMENT,570 W. BONITA AVENUE,NA,CLAREMONT,CA,91711,1,13626460,520190090260100,4,19,4,35469,34926,2013,0,0,0,0,0,0,0,0,35469,32,5,37,10,31596,2637,1561,338,4077,8172,16318,34571489
6,37,16742,6,37,6037,CA0191600,CA01916,COVINA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019011,COVINA CITY,COVINA POLICE DEPARTMENT,444 N. CITRUS AVENUE,NA,COVINA,CA,91723,1,13119810,520190110260100,4,19,4,48588,47796,2013,0,0,0,0,0,0,0,0,48588,55,1,56,12,47955,4172,1835,905,6480,28210,10724,18196483
6,37,17568,6,37,6037,CA0191800,CA01918,CULVER CITY POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019012,CULVER CITY CITY,CULVER CITY POLICE DEPARTMENT,4040 DUQUESNE AVENUE,NA,CULVER CITY,CA,90232,1,13839780,520190120250100,4,19,4,39528,38883,2013,1,0,0,0,0,0,0,1,39528,94,7,101,26,39004,2881,3214,217,6407,9161,18141,13238229
6,37,19766,6,37,6037,CA0192000,CA01920,DOWNEY POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019050,DOWNEY CITY,DOWNEY POLICE DEPARTMENT,10911 BROOKSHIRE AVENUE,NA,DOWNEY,CA,90241,1,13655460,520190500260100,4,19,2,113628,111772,2013,0,0,0,0,0,0,0,0,113628,92,15,107,9,112043,11105,3580,584,8288,82917,16031,32136882
6,37,22230,6,37,6037,CA0192200,CA01922,EL MONTE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019014,EL MONTE CITY,EL MONTE POLICE DEPARTMENT,11333 VALLEY BOULEVARD,NA,EL MONTE,CA,91731,1,13062700,520190140260100,4,19,2,115356,113475,2013,0,0,0,0,0,0,0,0,115356,110,7,117,10,114525,23821,582,951,32854,75460,4419,24766300
6,37,22412,6,37,6037,CA0192300,CA01923,EL SEGUNDO POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019015,EL SEGUNDO CITY,EL SEGUNDO POLICE DEPARTMENT,348 MAIN STREET,NA,EL SEGUNDO,CA,90245,1,13294320,520190150260100,4,19,5,16931,16654,2013,0,0,0,0,0,0,0,0,16931,55,3,58,34,16819,1306,636,63,1630,2173,10767,14148053
6,37,28168,6,37,6037,CA0192400,CA01924,GARDENA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019016,GARDENA CITY,GARDENA POLICE DEPARTMENT,1718 W. 162ND STREET,NA,GARDENA,CA,90247,1,13093500,520190160260100,4,19,3,59802,58829,2013,1,0,0,1,0,0,0,0,59802,87,8,95,16,59042,8768,13566,221,14705,22946,5597,15097442
6,37,30000,6,37,6037,CA0192500,CA01925,GLENDALE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019017,GLENDALE CITY,GLENDALE POLICE DEPARTMENT,131 N. ISABEL STREET,NA,GLENDALE,CA,91206,1,13195910,520190170250100,4,19,2,194902,191719,2013,0,0,0,0,0,0,0,0,194902,214,26,240,12,198865,29543,3104,731,30769,36028,123551,78874075
6,37,30014,6,37,6037,CA0192600,CA01926,GLENDORA POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019018,GLENDORA CITY,GLENDORA POLICE DEPARTMENT,150 S. GLENDORA AVENUE,NA,GLENDORA,CA,91741,1,13469240,520190180260100,4,19,3,50903,50073,2013,0,0,0,0,0,0,0,0,50903,46,4,50,10,51016,4539,918,298,5491,17366,25098,50227994
6,37,32548,6,37,6037,CA0192800,CA01928,HAWTHORNE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019019,HAWTHORNE CITY,HAWTHORNE POLICE DEPARTMENT,12501 S. HAWTHORNE BLVD.,NA,HAWTHORNE,CA,90250,1,13320630,520190190260100,4,19,3,85692,84293,2013,1,0,0,0,0,0,1,0,85692,89,7,96,11,86907,13517,21174,652,6935,46809,8203,15750342
6,37,33364,6,37,6037,CA0192900,CA01929,HERMOSA BEACH POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019020,HERMOSA BEACH CITY,HERMOSA BEACH POLICE DEPARTMENT,1315 VALLEY DRIVE,NA,HERMOSA BEACH,CA,90254,1,13825380,-1,4,19,5,19830,19506,2013,0,0,0,0,0,0,0,0,19830,31,2,33,17,19620,1032,261,151,1211,1921,15157,3694746
6,37,36056,6,37,6037,CA0193100,CA01931,HUNTINGTON PARK POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019021,HUNTINGTON PARK CITY,HUNTINGTON PARK POLICE DEPARTMENT,6542 MILES AVENUE,NA,HUNTINGTON PARK,CA,90255,1,13612960,-1,4,19,3,59079,58114,2013,0,0,0,0,0,0,0,0,59079,62,4,66,11,58505,15278,752,397,321,56604,869,7802438
6,37,36546,6,37,6037,CA0193300,CA01933,INGLEWOOD POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019022,INGLEWOOD CITY,INGLEWOOD POLICE DEPARTMENT,ONE MANCHESTER BLVD.,NA,INGLEWOOD,CA,90301,1,13253920,520190220260100,4,19,2,111488,109673,2013,1,0,1,0,0,0,0,0,111488,157,21,178,16,109733,20246,46131,1212,2122,54841,4314,23485608
6,37,36826,6,37,6037,CA0193400,CA01934,IRWINDALE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019505,IRWINDALE CITY,IRWINDALE POLICE DEPARTMENT,5050 N. IRWINDALE AVENUE,NA,IRWINDALE,CA,91706,1,13676960,520195050260100,4,19,7,1447,1422,2013,0,0,0,0,0,0,0,0,1447,26,0,26,180,1399,123,3,5,10,1293,91,22858815
6,37,40830,6,37,6037,CA0193800,CA01938,LA VERNE POLICE DEPARTMENT,51445,CALIFORNIA,LOS ANGELES,"Los Angeles--Long Beach--Anaheim, CA Urbanized Area",0,0,888,888,52019025,LA VERNE CITY,LA VERNE POLICE DEPARTMENT,2061 - 3RD STREET,NA,LA VERNE,CA,91750,1,13548250,520190250260100,4,19,4,31575,31063,2013,0,0,0,0,0,0,0,0,31575,36,4,40,13,31631,2445,957,219,2928,11674,15562,21833775
